date,title,link,symbol
06:08AM,Prediction: 2 Stocks That'll Be Worth More Than Nvidia 10 Years From Now,https://finance.yahoo.com/m/3d66a2cc-dd81-349a-8ff8-a58c2bc42515/prediction%3A-2-stocks-that%27ll.html,AMZN
06:03AM,Amazon and Meta: Wolfe Chooses the Best Internet Stocks to Buy,https://finance.yahoo.com/news/amazon-meta-wolfe-chooses-best-110310361.html,AMZN
06:00AM,Column: California employers wrap themselves in the 1st Amendment to kill a pro-worker law,https://finance.yahoo.com/m/4e2a4d15-3d8c-3fb2-84b5-4c50cd3e30c7/column%3A-california-employers.html,AMZN
05:35AM,My Top 5 Artificial Intelligence Stocks to Buy for 2025,https://finance.yahoo.com/m/84d266fc-e01f-35ec-a66c-0d53c7d49b0e/my-top-5-artificial.html,AMZN
04:55AM,2 No-Brainer AI Stocks to Buy Right Now,https://finance.yahoo.com/m/fc129686-92df-3173-a05a-f31cb0530f23/2-no-brainer-ai-stocks-to-buy.html,AMZN
04:34AM,3 Stocks to Buy for 2025 That Are Practically Money Machines,https://finance.yahoo.com/m/ea458f09-5609-3638-982b-c0231acedeb7/3-stocks-to-buy-for-2025-that.html,AMZN
04:23AM,My Top 5 Warren Buffett Buys for 2025,https://finance.yahoo.com/m/3ac89f9a-160d-3c99-b8d6-6a70a761ff83/my-top-5-warren-buffett-buys.html,AMZN
Jan-08-25 05:45PM,Here's Why Amazon (AMZN) Gained But Lagged the Market Today,https://finance.yahoo.com/news/heres-why-amazon-amzn-gained-224519336.html,AMZN
04:07PM,"Rigetti, IonQ stocks plunge after Nvidia CEO says 'useful' quantum computing is decades away",https://finance.yahoo.com/news/rigetti-ionq-stocks-plunge-after-nvidia-ceo-says-useful-quantum-computing-is-decades-away-174222136.html,AMZN
02:48PM,Panama Canal CEO Says Meeting Trumps Demands Will Lead to Chaos,https://finance.yahoo.com/m/e504715a-dec8-395d-9b66-f033007ea5b7/panama-canal-ceo-says-meeting.html,AMZN
02:00PM,Amazon AWS To Invest $11 Billion In Georgia To Boost AI And Cloud Infrastructure: 'Expect To Create More Than 550 Well-Paying Jobs',https://finance.yahoo.com/news/amazon-aws-invest-11-billion-190017113.html,AMZN
01:28PM,"Intel Partners with Amazon Cloud to Drive Next-Gen Smart Vehicle Tech, Wins Stellantis, Karma Auto As Clients",https://finance.yahoo.com/news/intel-partners-amazon-cloud-drive-182818182.html,AMZN
01:16PM,"Cantor Fitzgerald Raises Amazon.com, Inc. (AMZN)s Price Target to $270, Highlighting Strong AI Growth and Future Potential",https://finance.yahoo.com/news/cantor-fitzgerald-raises-amazon-com-181635308.html,AMZN
12:55PM,"""Motley Fool Money"" 2025 Stock Market Preview",https://finance.yahoo.com/m/515f9879-ef05-3055-afb3-8dd3c70214a5/%22motley-fool-money%22-2025.html,AMZN
12:00PM,Amazon (AMZN) Upgraded to Strong Buy: Here's Why,https://finance.yahoo.com/news/amazon-amzn-upgraded-strong-buy-170012181.html,AMZN
11:46AM,Amazon's $11 Billion Investment Targets Cloud Growth in Georgia,https://finance.yahoo.com/news/amazons-11-billion-investment-targets-164612958.html,AMZN
11:33AM,"Honda to enable autos with Amazon AI, IoT capabilities",https://chainstoreage.com/honda-enable-autos-amazon-ai-iot-capabilities,AMZN
11:33AM,"Amazon, Starbucks, Walmart earn top spots in annual 'Good Company' poll",https://chainstoreage.com/amazon-starbucks-walmart-earn-top-spots-annual-good-company-poll,AMZN
11:20AM,Amazon Ads Brings Generative AI to Amazon Marketing Cloud with New SQL Generator,https://www.businesswire.com/news/home/20250108799009/en/,AMZN
10:23AM,Walmart CEO Doug McMillon meets with Trump ahead of inauguration,https://finance.yahoo.com/news/walmart-ceo-doug-mcmillon-meets-with-trump-ahead-of-inauguration-152312514.html,AMZN
09:45AM,Here's Why Amazon (AMZN) is a Strong Growth Stock,https://finance.yahoo.com/news/heres-why-amazon-amzn-strong-144513808.html,AMZN
09:32AM,Amazon plans $11 billion cloud and AI investment in Georgia,https://chainstoreage.com/amazon-plans-11-billion-cloud-and-ai-investment-georgia,AMZN
08:01AM,AWS Plans $11 Billion Investment in Georgia for AI and Cloud Expansion,https://finance.yahoo.com/news/aws-plans-11-billion-investment-130123196.html,AMZN
08:00AM,Yahoo co-founder Jerry Yang: Masayoshi Son is recasting himself into an AI player with his $100 billion bet,https://finance.yahoo.com/news/yahoo-co-founder-jerry-yang-masayoshi-son-is-recasting-himself-into-an-ai-player-with-his-100-billion-bet-130011064.html,AMZN
07:36AM,"Amazon.com, Inc. (AMZN): A Bull Case Theory",https://finance.yahoo.com/news/amazon-com-inc-amzn-bull-123600636.html,AMZN
07:28AM,Anthropic nears deal to raise $2bn at $60bn valuation,https://finance.yahoo.com/m/ebf57bf9-63f4-3629-8cea-69d57d496c55/anthropic-nears-deal-to-raise.html,AMZN
07:00AM,"Prediction: This Artificial Intelligence (AI) Company Will Join Nvidia, Alphabet, Tesla, Amazon, Apple, and Broadcom as the Next Trillion-Dollar Stock-Split Stock",https://finance.yahoo.com/m/a6aba079-2e13-3f30-889a-751df300980b/prediction%3A-this-artificial.html,AMZN
06:45AM,Is Walmart Stock a Buy in 2025?,https://finance.yahoo.com/m/b6950f2e-9554-3920-b8d2-bc5b2067c377/is-walmart-stock-a-buy-in.html,AMZN
06:13AM,Amazon Web Services Expands In Asia Pacific With $5 Billion Investment In Thailand Region,https://finance.yahoo.com/news/amazon-services-expands-asia-pacific-111334340.html,AMZN
06:00AM,"Got $5,000? 2 Tech Stocks to Buy and Hold for the Long Term.",https://finance.yahoo.com/m/027801da-5001-385f-bc5d-a623117a344e/got-%245%2C000%3F-2-tech-stocks-to.html,AMZN
05:58AM,Why Nvidia rug pull doesn't faze US stock market bulls: Morning Brief,https://finance.yahoo.com/news/why-nvidia-rug-pull-doesnt-faze-us-stock-market-bulls-morning-brief-105820262.html,AMZN
05:30AM,Why Nvidia Needs to Appeal to a Bigger Crowd,https://finance.yahoo.com/m/be2c529b-754f-3a9b-bfbe-bafdfb1fa8c8/why-nvidia-needs-to-appeal-to.html,AMZN
04:55AM,Could Buying Alibaba Stock Today Set You Up for Life?,https://finance.yahoo.com/m/9ff6c2de-f90e-3499-9a6f-1b7cd9a1e5e0/could-buying-alibaba-stock.html,AMZN
04:51AM,"1 ""Magnificent Seven"" Stock to Buy Hand Over Fist in 2025 and 1 to Avoid",https://finance.yahoo.com/m/5c3300df-2152-3874-8e67-a1924a4e9f31/1-%22magnificent-seven%22-stock.html,AMZN
03:59AM,Nvidia's 2025 AI server rollout fuels demand optimism amid Trump tariff uncertainty,https://www.digitimes.com/news/a20250106PD205/nvidia-2025-ai-server-demand-tariff.html,AMZN
Jan-07-25 10:36PM,Amazon Workers in North Carolina to Vote on Union Next Month,https://finance.yahoo.com/m/18f5ad69-d6ee-3571-9da4-99b87261fe9b/amazon-workers-in-north.html,AMZN
10:09PM,Amazon Plans to Invest at Least $11 Billion in Cloud and AI Infrastructure in Georgia,https://finance.yahoo.com/m/3f440a13-9976-3e0c-a4ef-52b99c0aca78/amazon-plans-to-invest-at.html,AMZN
09:00PM,AWS Launches Infrastructure Region in Thailand,https://www.businesswire.com/news/home/20250107963455/en,AMZN
08:39PM,These EV Battery Belt Towns Are Betting Trump Wont Ditch Them,https://finance.yahoo.com/m/a1b36498-82c0-3979-b759-62a6fd1d381d/these-ev-%E2%80%98battery-belt%E2%80%99-towns.html,AMZN
07:08PM,AWS says it'll invest 'at least' $11B to expand data center infrastructure in Georgia,https://finance.yahoo.com/m/10d6cb11-9803-3828-b471-69d56055d730/aws-says-it%27ll-invest-%27at.html,AMZN
04:50PM,AI Startup Anthropic Raising Funds Valuing It at $60 Billion,https://finance.yahoo.com/m/7b30d9fa-c813-3c28-b85b-8a77f59a8e02/ai-startup-anthropic-raising.html,AMZN
04:49PM,Amazon's AWS to invest $11 billion in Georgia to boost AI infrastructure development,https://finance.yahoo.com/news/amazon-says-aws-plans-invest-214900344.html,AMZN
03:29PM,Amazon integrates Alexa into BMW cars; teams with Qualcomm for auto AI,https://chainstoreage.com/amazon-integrates-alexa-bmw-cars-teams-qualcomm-auto-ai,AMZN
03:24PM,Anthropic in Talks to Raise Funding at $60 Billion Value,https://finance.yahoo.com/news/anthropic-talks-raise-funding-60-185938907.html,AMZN
03:03PM,"Meta Ends Fact-Checking on Facebook, Instagram in Free-Speech Pitch",https://finance.yahoo.com/m/9cc50be3-0597-3a3b-8dc9-2838129c75b6/meta-ends-fact-checking-on.html,AMZN
02:54PM,AI Start-Up Anthropic Seeks a $60 Billion Valuation. What You Should Know.,https://finance.yahoo.com/m/debd7fd6-4707-39d0-b75e-e3d6b74f3e7c/ai-start-up-anthropic-seeks-a.html,AMZN
02:37PM,Amazons AWS Margins Have Continued Upside in 2025. Heres Why.,https://finance.yahoo.com/m/71114d3e-22f8-3897-bd5a-3d7109f0226b/amazon%E2%80%99s-aws-margins-have.html,AMZN
02:06PM,"3 stocks to gain under Trump 2.0: Tesla, Amazon, Palantir",https://finance.yahoo.com/video/3-stocks-gain-under-trump-190640625.html,AMZN
02:00PM,AWS Collaborates with Honda to Realize Honda's Next Generation of Software-Defined Vehicles and Improve EV Charging Experiences with Generative AI,https://www.businesswire.com/news/home/20250107845772/en,AMZN
01:30PM,Mexico's new taxes on imports will benefit these 2 e-commerce stocks,https://finance.yahoo.com/news/mexicos-taxes-imports-benefit-2-183009809.html,AMZN
01:21PM,'Complacency' could be the biggest risk to investors in 2025,https://finance.yahoo.com/video/complacency-could-biggest-risk-investors-182107538.html,AMZN
01:00PM,FTC Chair Lina Khan hopes Trump admin won't strike 'sweetheart' deals with Amazon and Meta,https://finance.yahoo.com/m/9e01525f-bc9e-3d65-96f7-e89101af7102/ftc-chair-lina-khan-hopes.html,AMZN
12:10PM,Will Amazon (AMZN) Beat Estimates Again in Its Next Earnings Report?,https://finance.yahoo.com/news/amazon-amzn-beat-estimates-again-171013676.html,AMZN
11:55AM,Cathie Wood Goes Bargain Hunting: 3 Stocks She Just Bought,https://finance.yahoo.com/m/8ebbb814-4020-3232-b6c4-9c43950b1705/cathie-wood-goes-bargain.html,AMZN
11:50AM,Amazon's Retail and AWS Margins Drive Loop Capital's $275 Price Target,https://finance.yahoo.com/news/amazons-retail-aws-margins-drive-165002317.html,AMZN
11:13AM,"If I Could Buy Only 1 ""Magnificent Seven"" Stock in 2025, This Would Be It",https://finance.yahoo.com/m/070eb532-e568-3576-803c-7d7b729000d3/if-i-could-buy-only-1.html,AMZN
09:45AM,Meet the 5 Generative AI Stocks on the Cutting Edge of a $1.3 Trillion Opportunity by 2032,https://finance.yahoo.com/m/552399cb-b819-3f20-89f2-c2255f1f5e0e/meet-the-5-generative-ai.html,AMZN
09:00AM,"Amazon.com, Inc. (AMZN) is Attracting Investor Attention: Here is What You Should Know",https://finance.yahoo.com/news/amazon-com-inc-amzn-attracting-140018807.html,AMZN
09:00AM,Global Mobile Fuel Delivery System Market Size Expected to Reach $8.75 Billion by 2032,https://www.globenewswire.com/news-release/2025/01/07/3005506/0/en/Global-Mobile-Fuel-Delivery-System-Market-Size-Expected-to-Reach-8-75-Billion-by-2032.html,AMZN
08:05AM,Tens of thousands of Amazon workers return to in-person work in Washington,https://finance.yahoo.com/m/f7d84c94-3c04-33dd-95fe-5466af739c36/tens-of-thousands-of-amazon.html,AMZN
07:00AM,Beyond 2025: Here Are 2 Artificial Intelligence (AI) Stocks You Can Buy and Hold for the Next Decade,https://finance.yahoo.com/m/32f8578f-2767-3591-9323-0b7775c630a3/beyond-2025%3A-here-are-2.html,AMZN
06:12AM,Why The Honest Company's Stock Swooned in December,https://finance.yahoo.com/m/59acc6ba-b2b2-392d-99b1-414999a8143c/why-the-honest-company%27s.html,AMZN
05:45AM,2025 Is the Year of BATMMAAN. Artificial Intelligence (AI) Leader Nvidia Is the $1 Trillion Stock to Buy.,https://finance.yahoo.com/m/ddc8c6b8-4764-321b-97ae-35f7901c6025/2025-is-the-year-of-batmmaan..html,AMZN
04:22AM,"Meet the BlackRock ETF With 39.2% of Its Portfolio Invested in Broadcom, Nvidia, Amazon, and Microsoft",https://finance.yahoo.com/m/d9c7dac7-d72a-38ac-98cb-a542c8bc46aa/meet-the-blackrock-etf-with.html,AMZN
Jan-06-25 11:42PM,Top 3 takeaways from Nvidia's CES 2025 keynote,https://finance.yahoo.com/news/top-3-takeaways-from-nvidias-ces-2025-keynote-044257032.html,AMZN
04:48PM,Stock Market Today: Dow Jones Firm As Jensen Huang CES Speech Looms; Palantir Mauled On This (Live Coverage),https://finance.yahoo.com/m/d5d64832-a3db-3d0e-a31c-e9aca592eee2/stock-market-today%3A-dow-jones.html,AMZN
04:22PM,This Was a Top Stock of 2024. What Do Analysts Think of It Now?,https://www.investopedia.com/vistra-top-stock-of-2024-what-do-analysts-think-8769831,AMZN
02:09PM,Analyst Says Amazon.com (AMZN) Valuation is Attractive Amid Strong Growth Catalysts,https://finance.yahoo.com/news/analyst-says-amazon-com-amzn-190926593.html,AMZN
11:50AM,How the AI trade is set to grow in 2025,https://finance.yahoo.com/video/ai-trade-set-grow-2025-165058235.html,AMZN
10:29AM,"Jeff Bezos Urged His Brother And Sister To Invest $10,000 In Amazon  The Stake Grew 15,499,900% And It's Now Potentially Worth $1.5 Billion",https://finance.yahoo.com/news/jeff-bezos-urged-brother-sister-152931960.html,AMZN
10:00AM,Amazon AWS and HERE sign 10-year $1 billion deal for AI mapping and location services,https://finance.yahoo.com/news/amazon-aws-and-here-sign-10-year-1-billion-deal-for-ai-mapping-and-location-services-150015480.html,AMZN
10:00AM,HERE and AWS Collaborate on New HERE AI Mapping Solutions to Accelerate the Development of Software-Defined Vehicles,https://www.globenewswire.com/news-release/2025/01/06/3004755/0/en/HERE-and-AWS-Collaborate-on-New-HERE-AI-Mapping-Solutions-to-Accelerate-the-Development-of-Software-Defined-Vehicles.html,AMZN
10:00AM,EDF Renewables North America and Enbridge Announce Commercial Operation of Fox Squirrel Solar,https://www.businesswire.com/news/home/20250106148846/en/Fox,AMZN
09:52AM,Amazon Licenses Melania Trump Documentary Amid Jeff Bezos' Political Ties with Trump,https://finance.yahoo.com/news/amazon-licenses-melania-trump-documentary-145219292.html,AMZN
09:24AM,What to expect from CES 2025: Techs biggest show goes all in on AI,https://finance.yahoo.com/news/what-to-expect-from-ces-2025-techs-biggest-show-goes-all-in-on-ai-142424278.html,AMZN
08:30AM,Yahoo co-founder Jerry Yang on AI: The wave is coming,https://finance.yahoo.com/news/yahoo-co-founder-jerry-yang-on-ai-the-wave-is-coming-133019251.html,AMZN
07:15AM,Is Amazon Poised to Beat the Market in 2025?,https://finance.yahoo.com/m/7bf2d78c-bcfd-35c0-a7bc-7e8a2ff6b1d5/is-amazon-poised-to-beat-the.html,AMZN
06:01AM,Invest with Confidence: Intrinsic Value Unveiled of Amazon.com Inc,https://finance.yahoo.com/news/invest-confidence-intrinsic-value-unveiled-110130918.html,AMZN
05:15AM,"Marvell Technology: Buy, Sell, or Hold?",https://finance.yahoo.com/m/4f8ec96f-8299-3322-9cf1-a866a1c90a5f/marvell-technology%3A-buy%2C.html,AMZN
12:16AM,How Uber and Lyft Are Gearing Up for the Robotaxi Revolution,https://finance.yahoo.com/m/4e5db5bf-8b96-3f15-826d-72daddb3061b/how-uber-and-lyft-are-gearing.html,AMZN
